,Area_No,School_No,Exam_No,Area_ID,Exam_ID,Sido_No,Region_No,Gungu_No,School,Age,Gender,Strata,Weight,O_51B,O_51D,O_51M,O_51L,O_52B,O_52D,O_52M,O_52L,O_53B,O_53D,O_53M,O_53L,O_54B,O_54D,O_54O,O_54M,O_54L,O_55B,O_55D,O_55O,O_55M,O_55L,O_61B,O_61M,O_61D,O_61L,O_62B,O_62M,O_62D,O_62L,O_63B,O_63M,O_63D,O_63L,O_64B,O_64M,O_64O,O_64D,O_64L,O_65B,O_65M,O_65O,O_65D,O_65L,O_71L,O_71M,O_71D,O_71B,O_72L,O_72M,O_72D,O_72B,O_73L,O_73M,O_73D,O_73B,O_74L,O_74M,O_74O,O_74D,O_74B,O_75L,O_75M,O_75O,O_75D,O_75B,O_81L,O_81D,O_81M,O_81B,O_82L,O_82D,O_82M,O_82B,O_83L,O_83D,O_83M,O_83B,O_84L,O_84D,O_84O,O_84M,O_84B,O_85L,O_85D,O_85O,O_85M,O_85B,TN_UL_5,TN_UL_4,TN_UL_3,TN_UL_2,TN_UL_1,TN_UR_1,TN_UR_2,TN_UR_3,TN_UR_4,TN_UR_5,TN_LL_5,TN_LL_4,TN_LL_3,TN_LL_2,TN_LL_1,TN_LR_1,TN_LR_2,TN_LR_3,TN_LR_4,TN_LR_5,Calculus,Bleeding,Fluorosis,Trauma,Trauma_1,Trauma_2,Trauma_3,Trauma_4,Trauma_5,Orthodontic,n_tooth_d,dt_d,ft_d,dft_d,ds_d,fs_d,dfs_d,prev_caries_d,act_caries_d,label
604,1122,637,2,17,9754,10,1,25.0,2,1,2,1103,44.48,9,9,9,9,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,9,9,9,9,0,0,0,0,0,0,3,0,3,3,3,3,3,0,3,3,0,0,9,9,9,9,0,0,0,0,0,0,0,0,3,3,3,3,3,0,3,3,0,0,9,9,9,9,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,16,0,9,9,0,29,29,1,0,1
605,2205,1496,3,74,3817,12,1,55.0,2,1,2,2202,44.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,20,0,5,5,0,5,5,1,0,1
606,2108,1163,2,64,10045,14,1,78.0,2,1,2,2101,50.87,9,9,9,9,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,9,9,9,9,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,3,0,3,9,9,9,9,9,9,9,9,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,13,0,5,5,0,6,6,1,0,1
607,2207,1593,3,22,12009,12,1,52.0,2,1,2,2201,44.86,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,9,9,9,9,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,18,2,2,4,2,4,6,1,1,1
608,2108,1163,2,41,10022,14,1,78.0,2,1,1,2101,38.1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,9,9,9,9,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,3,0,0,9,9,9,9,0,0,0,0,0,0,0,0,3,3,3,3,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,18,0,7,7,0,25,25,1,0,1
609,2306,1818,1,3,2042,16,1,6.0,2,1,1,2301,87.06,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,13,0,0,0,0,0,0,0,0,0
610,2307,3398,1,6,1590,16,1,2.0,1,1,2,2301,71.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,16,0,0,0,0,0,0,0,0,0
611,1124,436,3,31,811,10,1,28.0,2,1,2,1103,44.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,20,0,0,0,0,0,0,0,0,0
612,2604,2818,3,33,12180,15,1,93.0,2,1,1,2602,26.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,16,0,0,0,0,0,0,0,0,0
613,1116,577,2,45,9851,10,1,14.0,2,1,2,1104,44.48,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,16,0,2,2,0,10,10,1,0,1
614,2308,2056,1,11,2231,16,1,7.0,2,1,2,2302,88.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,20,0,0,0,0,0,0,0,0,0
615,2206,1452,3,18,3838,12,1,57.0,2,1,1,2201,43.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,20,1,1,2,2,2,4,1,1,1
616,2109,1246,3,34,3476,14,1,86.0,2,1,1,2101,38.1,9,9,9,9,3,3,3,3,0,0,0,0,3,3,3,3,3,0,0,3,0,3,9,9,9,9,0,0,0,0,0,0,0,0,3,3,3,3,3,0,0,3,0,3,9,9,9,9,0,0,0,0,0,0,1,0,3,3,3,3,3,0,0,3,0,0,9,9,9,9,0,0,0,0,0,0,0,0,3,3,3,3,3,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,16,1,9,10,1,30,31,1,1,1
617,2115,2541,3,20,3188,14,1,79.0,1,1,1,2101,84.43,9,9,9,9,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,9,9,9,9,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,9,9,9,9,9,9,9,9,0,0,0,0,3,3,3,3,3,0,3,3,0,0,9,9,9,9,9,9,9,9,0,0,0,0,3,3,3,3,3,0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,14,0,7,7,0,19,19,1,0,1
618,2207,1642,3,50,3716,12,1,52.0,2,1,2,2201,44.86,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,20,2,0,2,2,0,2,1,1,1
619,2304,1867,3,44,10574,16,1,8.0,2,1,2,2302,88.87,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,15,0,0,0,0,0,0,0,0,0
620,2106,1063,3,26,3282,14,1,76.0,2,1,2,2102,50.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,9,9,9,9,9,9,9,9,0,0,0,0,3,3,3,3,3,0,0,3,0,0,9,9,9,9,9,9,9,9,0,0,0,0,3,3,3,3,3,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,15,0,6,6,0,15,15,1,0,1
621,2501,2484,2,77,1979,13,1,62.0,2,1,1,2502,33.24,9,9,9,9,0,0,0,0,0,0,0,0,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,0,0,0,0,0,9,9,9,9,9,9,9,9,0,0,0,0,3,3,3,3,3,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,9,3,3,3,3,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,14,0,4,4,0,20,20,1,0,1
622,1125,492,3,43,225,10,1,12.0,2,1,1,1103,52.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,17,0,0,0,0,0,0,0,0,0
623,1116,577,2,43,9849,10,1,14.0,2,1,2,1104,44.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,20,0,0,0,0,0,0,0,0,0
624,2108,2283,3,20,3522,14,1,78.0,1,1,1,2101,84.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,3,3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,12,0,1,1,0,2,2,1,0,1
625,1106,12,2,25,8796,10,1,21.0,2,1,1,1102,52.18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,0,0,3,0,3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,20,2,6,8,2,20,22,1,1,1
626,2404,2204,2,32,3914,11,1,44.0,2,1,1,2401,36.1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,0,0,3,0,3,3,3,3,3,0,0,0,0,0,0,3,3,3,3,3,3,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,1,1,0,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,20,1,10,11,2,36,38,1,1,1
627,1108,864,1,86,921,10,1,27.0,2,1,2,1101,44.48,9,9,9,9,0,0,0,0,0,0,0,0,3,3,3,3,3,0,0,0,0,0,9,9,9,9,0,0,0,0,0,0,0,0,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,18,0,4,4,0,20,20,1,0,1
628,1108,864,1,41,876,10,1,27.0,2,1,2,1101,44.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,20,0,3,3,0,4,4,1,0,1
629,2304,1867,3,77,10607,16,1,8.0,2,1,1,2302,87.06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,9,9,9,9,0,0,0,0,0,0,0,0,3,3,3,3,3,0,0,3,0,0,9,9,9,9,0,0,0,0,0,0,0,0,3,3,3,3,3,0,0,3,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,18,3,4,7,4,12,16,1,1,1
630,2501,2484,2,16,1918,13,1,62.0,2,1,2,2502,30.18,9,9,9,9,1,1,1,1,0,0,0,0,3,3,3,3,3,0,0,0,0,0,9,9,9,9,1,1,1,1,1,1,1,1,3,3,3,3,3,0,0,0,0,0,9,9,9,9,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,9,9,9,9,9,9,9,9,0,0,0,0,3,3,3,3,3,3,3,3,3,3,0.0,0.0,0.0,6.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,15,3,6,9,12,30,42,1,1,1
631,2108,1163,2,9,9990,14,1,78.0,2,1,1,2101,38.1,9,9,9,9,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,13,5,0,5,6,0,6,1,1,1
632,2109,1246,3,54,3496,14,1,86.0,2,1,1,2101,38.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,20,0,0,0,0,0,0,0,0,0
633,1115,538,2,11,147,10,1,29.0,2,1,2,1104,44.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,20,0,2,2,0,2,2,1,0,1
634,2405,2431,2,36,8320,11,1,41.0,2,1,1,2402,36.1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,0,1,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,0,0,3,0,3,0,0,1,0,0,0,0,0,0,0,0,0,3,3,3,3,3,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,20,2,8,10,2,29,31,1,1,1
635,1121,734,3,14,975,10,1,15.0,2,1,2,1104,44.48,0,1,1,0,0,0,1,0,0,0,0,0,3,3,3,3,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,3,3,3,3,0,0,0,0,0,9,9,9,9,0,0,0,0,0,0,0,0,3,3,3,3,3,0,0,0,0,0,9,9,9,9,0,0,0,0,0,0,0,0,3,3,3,3,3,0,0,0,0,0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,18,3,4,7,5,20,25,1,1,1
636,1122,616,2,19,9791,10,1,25.0,2,1,2,1103,44.48,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,20,3,5,8,7,7,14,1,1,1
637,1125,492,3,11,193,10,1,12.0,2,1,1,1103,52.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,20,0,0,0,0,0,0,0,0,0
638,1106,12,2,45,8816,10,1,21.0,2,1,2,1102,44.48,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,20,4,4,8,6,4,10,1,1,1
639,2106,1063,3,64,3320,14,1,76.0,2,1,1,2102,38.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,9,9,9,9,9,9,9,9,0,0,0,0,0,0,3,3,0,0,0,3,0,3,9,9,9,9,9,9,9,9,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,16,0,5,5,0,9,9,1,0,1
640,2603,2793,3,34,12111,15,1,92.0,2,1,1,2601,26.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,20,0,1,1,0,5,5,1,0,1
